ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards,Boundaries - ZIP Codes,Police Districts,Police Beats
3849309,HL221018,03/07/2005 01:15:00 PM,031XX W 87TH ST,0890,THEFT,FROM BUILDING,"SCHOOL, PRIVATE, BUILDING",false,false,0835,008,18,70,06,1157032,1846742,2005,02/28/2018 03:56:25 PM,41.735223326,-87.700286789,"(41.735223326, -87.700286789)",,4459,,,,,,
3850772,HL223424,03/08/2005 09:03:14 PM,003XX S STATE ST,0460,BATTERY,SIMPLE,STREET,false,false,0123,001,2,32,08B,1176426,1898874,2005,02/28/2018 03:56:25 PM,41.877864969,-87.627666954,"(41.877864969, -87.627666954)",48,14912,38,367,10,29,22,126
3851468,HL219746,03/07/2005 12:40:00 PM,007XX E 47TH ST,0460,BATTERY,SIMPLE,STREET,false,false,0223,002,4,38,08B,1182136,1874014,2005,02/28/2018 03:56:25 PM,41.809516836,-87.60747301,"(41.809516836, -87.60747301)",1,4301,4,165,10,10,24,116
3852565,HL220377,03/07/2005 11:45:00 AM,007XX E 47TH ST,0560,ASSAULT,SIMPLE,STREET,false,false,0222,002,4,38,08A,1181929,1874010,2005,02/28/2018 03:56:25 PM,41.809510655,-87.608232366,"(41.809510655, -87.608232366)",1,4301,4,165,10,36,24,114
3854691,HL228345,03/11/2005 12:00:00 PM,051XX S CAMPBELL AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0911,009,14,63,08B,1160570,1870613,2005,02/28/2018 03:56:25 PM,41.80065666,-87.686667374,"(41.80065666, -87.686667374)",49,22248,61,778,8,56,23,120
3855177,HL229903,03/12/2005 09:18:58 AM,015XX E 82ND ST,0560,ASSAULT,SIMPLE,ALLEY,false,false,0411,004,8,45,08A,1188090,1850923,2005,02/28/2018 03:56:25 PM,41.746013191,-87.58637073,"(41.746013191, -87.58637073)",9,21202,41,133,35,61,19,224
3855443,HL231172,03/12/2005 08:45:00 PM,012XX N CLARK ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1824,018,42,8,06,1175312,1908573,2005,02/28/2018 03:56:25 PM,41.904504612,-87.63146594,"(41.904504612, -87.63146594)",22,14926,37,17,11,54,14,198
3855543,HL228288,03/11/2005 12:27:09 PM,048XX W DIVISION ST,0560,ASSAULT,SIMPLE,OTHER,true,false,1531,015,37,25,08A,1143789,1907547,2005,02/28/2018 03:56:25 PM,41.902338528,-87.747285189,"(41.902338528, -87.747285189)",4,4299,26,62,45,5,6,195
3857360,HL232886,03/13/2005 11:01:00 PM,012XX S SPAULDING AVE,0460,BATTERY,SIMPLE,RESIDENCE,false,false,1021,010,24,29,08B,1154557,1894331,2005,02/28/2018 03:56:25 PM,41.86586383,-87.708086073,"(41.86586383, -87.708086073)",36,21569,30,34,14,57,21,152
3858756,HL235242,03/12/2005 11:00:00 PM,006XX E 60TH ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0313,003,20,42,06,1181456,1865365,2005,02/10/2018 03:50:01 PM,41.785798967,-87.61023396,"(41.785798967, -87.61023396)",53,22260,9,401,4,60,18,275
3858888,HL187628,02/17/2005 11:15:00 PM,020XX W 68TH PL,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,0726,007,17,67,18,1163852,1859225,2005,02/28/2018 03:56:25 PM,41.769338124,-87.67495096,"(41.769338124, -87.67495096)",17,22257,65,282,2,23,17,205
3859559,HL235490,03/09/2005 02:00:00 PM,005XX W ROSCOE ST,0810,THEFT,OVER $500,STREET,false,false,2331,019,44,6,06,1171895,1922696,2005,02/28/2018 03:56:25 PM,41.943334801,-87.643600145,"(41.943334801, -87.643600145)",38,4449,57,169,25,22,5,18
3859723,HL232590,03/13/2005 07:24:34 PM,006XX E 92ND PL,0560,ASSAULT,SIMPLE,APARTMENT,false,false,0633,006,9,44,08A,1182212,1843784,2005,02/28/2018 03:56:25 PM,41.726560961,-87.608129133,"(41.726560961, -87.608129133)",30,21546,40,430,43,61,20,248
3860491,HL235794,03/15/2005 08:00:00 AM,062XX N CLARK ST,0890,THEFT,FROM BUILDING,OTHER,false,false,2433,024,40,77,06,1164518,1941517,2005,02/28/2018 03:56:25 PM,41.995140044,-87.670178795,"(41.995140044, -87.670178795)",46,4451,76,537,16,14,11,50
3860573,HL236833,03/15/2005 09:13:47 PM,009XX W BELMONT AVE,0460,BATTERY,SIMPLE,STREET,true,false,1932,019,44,6,08B,1169553,1921440,2005,02/10/2018 03:50:01 PM,41.939939673,-87.652244804,"(41.939939673, -87.652244804)",38,4449,57,731,25,22,5,28
3860846,HL236689,03/15/2005 08:28:09 PM,073XX N CLARK ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,2424,024,49,1,08B,1163157,1948639,2005,02/28/2018 03:56:25 PM,42.014711799,-87.674983751,"(42.014711799, -87.674983751)",3,21853,10,489,5,9,11,37
3860891,HL233246,03/13/2005 10:30:00 PM,103XX S MORGAN ST,0460,BATTERY,SIMPLE,STREET,false,false,2232,022,34,73,08B,1171481,1836102,2005,02/10/2018 03:50:01 PM,41.705721784,-87.64766186,"(41.705721784, -87.64766186)",45,22212,72,595,22,13,9,253
3862172,HL238416,03/16/2005 04:10:00 PM,008XX W 58TH ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0712,007,16,68,06,1171476,1866384,2005,02/10/2018 03:50:01 PM,41.78881971,-87.646795402,"(41.78881971, -87.646795402)",19,21559,66,113,2,11,17,261
