ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards,Boundaries - ZIP Codes,Police Districts,Police Beats
12016052,JD193500,03/18/2020 11:15:00 PM,009XX W MONTANA ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,false,false,1932,019,43,7,14,,,2020,03/25/2020 03:47:29 PM,,,,,,,,,,,
12245122,JD458715,12/11/2020 06:00:00 PM,019XX N LAWNDALE AVE,0810,THEFT,OVER $500,RESIDENCE - GARAGE,false,false,2535,025,26,22,06,,,2020,12/18/2020 03:51:11 PM,,,,,,,,,,,
12247453,JD461361,12/08/2020 01:16:00 PM,041XX N BERNARD ST,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,false,false,1723,017,35,16,06,,,2020,12/18/2020 03:51:11 PM,,,,,,,,,,,
12242853,JD456506,12/11/2020 06:45:00 PM,010XX W MADISON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1232,012,25,28,07,1169700,1900215,2020,12/18/2020 03:51:11 PM,41.881693864,-87.652323905,"(41.881693864, -87.652323905)",48,14917,29,63,26,44,15,95
12247455,JD461506,12/03/2020 12:38:00 PM,065XX N WHIPPLE ST,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,2412,024,50,2,06,,,2020,12/18/2020 03:51:11 PM,,,,,,,,,,,
12016784,JD194176,03/18/2020 11:30:00 AM,020XX S MICHIGAN AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,0131,001,3,33,06,,,2020,03/25/2020 03:47:29 PM,,,,,,,,,,,
12012830,JD189865,03/18/2020 07:20:00 PM,106XX S GREEN ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,2233,022,34,73,11,1172534,1834306,2020,03/25/2020 03:47:29 PM,41.700770216,-87.643858519,"(41.700770216, -87.643858519)",45,22212,72,595,22,13,9,258
12133749,JD329584,08/09/2020 06:01:00 PM,042XX N HERMITAGE AVE,0810,THEFT,OVER $500,RESIDENCE - YARD (FRONT / BACK),false,false,1912,019,47,6,06,,,2020,08/16/2020 03:50:14 PM,,,,,,,,,,,
12012862,JD189881,03/18/2020 07:03:00 PM,004XX W 71ST ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,0732,007,6,68,15,1174266,1857844,2020,03/25/2020 03:47:29 PM,41.765323402,-87.636819109,"(41.765323402, -87.636819109)",31,21559,66,479,32,11,17,214
12012606,JD189665,03/18/2020 04:15:00 PM,057XX S ALBANY AVE,4651,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER NEW ADDRESS,RESIDENCE,false,false,0824,008,14,63,26,1156693,1866467,2020,03/25/2020 03:47:29 PM,41.789358619,-87.700997541,"(41.789358619, -87.700997541)",49,21867,61,764,8,58,13,269
12012795,JD189720,03/18/2020 04:45:00 PM,014XX S CENTRAL PARK AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1011,010,24,29,08B,1152607,1892849,2020,03/25/2020 03:47:29 PM,41.861835803,-87.715283861,"(41.861835803, -87.715283861)",36,21569,30,772,14,57,21,153
12012225,JD189272,03/18/2020 07:00:00 AM,072XX S MARSHFIELD AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,RESIDENCE,false,true,0735,007,17,67,04B,1166597,1856663,2020,03/25/2020 03:47:29 PM,41.762249552,-87.664962008,"(41.762249552, -87.664962008)",17,22257,65,433,31,23,17,7
12013188,JD190363,03/18/2020 06:00:00 PM,056XX S RACINE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,ABANDONED BUILDING,false,false,0712,007,16,68,14,1169282,1867411,2020,03/25/2020 03:47:29 PM,41.791685711,-87.654810301,"(41.791685711, -87.654810301)",19,22257,66,409,2,11,17,261
12012638,JD189649,03/18/2020 03:54:00 PM,011XX S RICHMOND ST,0460,BATTERY,SIMPLE,APARTMENT,false,false,1135,011,28,29,08B,1156864,1894979,2020,03/25/2020 03:47:29 PM,41.867595589,-87.69959933,"(41.867595589, -87.69959933)",11,21184,30,35,23,28,16,146
12133466,JD329629,08/09/2020 11:00:00 PM,001XX W WASHINGTON ST,0610,BURGLARY,FORCIBLE ENTRY,OTHER (SPECIFY),false,false,0122,001,42,32,05,1174897,1900809,2020,08/16/2020 03:50:14 PM,41.883209085,-87.633223046,"(41.883209085, -87.633223046)",22,14310,38,92,36,41,22,79
12013128,JD190205,03/19/2020 09:08:00 AM,042XX S INDIANA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0213,002,3,38,14,1178304,1876982,2020,03/26/2020 03:47:15 PM,41.817749235,-87.621437827,"(41.817749235, -87.621437827)",12,4301,4,163,9,36,24,102
12130327,JD326107,08/09/2020 12:30:00 PM,031XX W ROOSEVELT RD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1134,011,24,29,14,1155802,1894546,2020,08/16/2020 03:50:14 PM,41.866428839,-87.703509785,"(41.866428839, -87.703509785)",36,21569,30,35,14,28,16,140
12014148,JD191260,03/19/2020 03:43:00 PM,036XX W OAKDALE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,false,false,2523,025,30,21,06,,,2020,03/26/2020 03:47:15 PM,,,,,,,,,,,
12132623,JD328718,08/09/2020 12:00:00 AM,013XX N Wolcott Ave,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,1424,014,1,24,06,,,2020,08/16/2020 03:50:14 PM,,,,,,,,,,,
12017419,JD194649,03/12/2020 11:59:00 AM,039XX N SOUTHPORT AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,1922,019,47,6,06,,,2020,03/26/2020 03:47:15 PM,,,,,,,,,,,
12014162,JD191217,03/19/2020 03:00:00 PM,063XX S LAVERGNE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0813,008,13,64,06,,,2020,03/26/2020 03:47:15 PM,,,,,,,,,,,
12017406,JD194488,03/16/2020 05:00:00 PM,012XX W GRANVILLE AVE,0890,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,false,false,2433,024,48,77,06,,,2020,03/26/2020 03:47:15 PM,,,,,,,,,,,
12013125,JD190184,03/19/2020 04:00:00 AM,073XX N HARLEM AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,true,1611,016,41,9,08A,1127389,1948225,2020,03/26/2020 03:47:15 PM,42.014255166,-87.806607683,"(42.014255166, -87.806607683)",,4456,,653,,,,
12247490,JD461729,06/01/2020 07:00:00 AM,034XX W 116TH ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,false,false,2211,022,19,74,11,,,2020,12/18/2020 03:51:11 PM,,,,,,,,,,,
12130287,JD325954,08/09/2020 09:58:00 AM,082XX S STATE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,GAS STATION,false,false,0631,006,6,44,14,1177732,1850157,2020,08/16/2020 03:50:14 PM,41.744151668,-87.62434741,"(41.744151668, -87.62434741)",31,21546,40,1,32,59,20,235
12247487,JD461498,12/02/2020 02:23:00 PM,015XX W GARFIELD BLVD,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,0934,009,16,61,06,,,2020,12/18/2020 03:51:11 PM,,,,,,,,,,,
12247457,JD461358,12/10/2020 08:00:00 PM,019XX S Michigan Ave,1310,CRIMINAL DAMAGE,TO PROPERTY,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,false,false,0131,001,3,33,14,,,2020,12/18/2020 03:51:11 PM,,,,,,,,,,,
12242662,JD456251,12/11/2020 12:54:00 PM,011XX N HOYNE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,false,false,1212,012,32,24,11,1162192,1907753,2020,12/18/2020 03:51:11 PM,41.902538926,-87.67968215,"(41.902538926, -87.67968215)",24,21560,25,476,11,4,15,63
12013895,JD191086,03/20/2020 10:30:00 AM,075XX S STONY ISLAND AVE,0460,BATTERY,SIMPLE,HOSPITAL BUILDING / GROUNDS,false,false,0411,004,8,43,08B,1188234,1855158,2020,03/27/2020 03:48:50 PM,41.757630995,-87.585708249,"(41.757630995, -87.585708249)",9,22538,39,188,35,24,19,224
12242701,JD456245,12/11/2020 02:57:00 PM,054XX W CONGRESS PKWY,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,false,true,1522,015,29,25,26,1140327,1897153,2020,12/18/2020 03:51:11 PM,41.873880295,-87.760256803,"(41.873880295, -87.760256803)",52,22216,26,68,7,32,25,97
12242629,JD456096,12/11/2020 12:30:00 PM,081XX S CAMPBELL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0835,008,18,70,08B,1161108,1850689,2020,12/18/2020 03:51:11 PM,41.745971272,-87.685244965,"(41.745971272, -87.685244965)",6,4300,69,243,30,8,13,226
12016568,JD194045,03/16/2020 08:00:00 PM,031XX W MARQUETTE RD,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,true,0831,008,17,66,08A,1156439,1860025,2020,03/27/2020 03:47:00 PM,41.771685949,-87.702102281,"(41.771685949, -87.702102281)",44,21867,64,383,31,58,13,208
12018176,JD195603,02/06/2020 05:25:00 PM,062XX N ROCKWELL ST,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,2413,024,50,2,06,,,2020,03/27/2020 03:48:50 PM,,,,,,,,,,,
12346404,JE206664,09/25/2020 12:00:00 AM,0000X W 125TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0523,005,9,53,11,,,2020,04/23/2021 04:51:47 PM,,,,,,,,,,,
12014312,JD191609,03/20/2020 08:40:00 PM,004XX W 103RD ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,VEHICLE NON-COMMERCIAL,true,false,2232,022,34,49,18,1175106,1836607,2020,03/27/2020 03:48:50 PM,41.707027606,-87.634372432,"(41.707027606, -87.634372432)",30,21861,72,593,43,19,9,253
12013827,JD191015,03/20/2020 08:30:00 AM,022XX E 69TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,0331,003,5,43,08B,1192217,1859649,2020,03/27/2020 03:48:50 PM,41.769858738,-87.570965451,"(41.769858738, -87.570965451)",32,22538,39,142,33,24,18,262
12346394,JE205682,08/28/2020 02:00:00 PM,006XX W 115TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2233,022,34,49,08B,,,2020,04/23/2021 04:51:47 PM,,,,,,,,,,,
12842196,JF413864,03/01/2020 12:00:00 AM,069XX S CALUMET AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0322,003,6,69,11,,,2020,09/29/2022 04:48:23 PM,,,,,,,,,,,
12346332,JE206585,09/23/2020 09:00:00 AM,037XX N HALSTED ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,1923,019,46,6,11,,,2020,04/23/2021 04:51:47 PM,,,,,,,,,,,
12208511,JD416883,10/31/2020 05:33:00 PM,019XX N LA CROSSE AVE,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,RESIDENCE,true,false,2533,025,36,19,04B,1143745,1912640,2020,12/19/2020 03:45:59 PM,41.916315095,-87.747319,"(41.916315095, -87.747319)",7,22615,19,306,44,2,6,195
12133738,JD329925,08/10/2020 03:40:00 PM,007XX W 59TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,0711,007,20,68,11,,,2020,08/17/2020 03:50:01 PM,,,,,,,,,,,
12132620,JD328242,08/10/2020 05:00:00 PM,019XX N DRAKE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,1422,014,26,22,06,,,2020,08/17/2020 03:50:01 PM,,,,,,,,,,,
12064790,JD249122,05/31/2020 02:27:00 PM,062XX S KEDZIE AVE,0610,BURGLARY,FORCIBLE ENTRY,DEPARTMENT STORE,false,false,0823,008,14,66,05,1156132,1862862,2020,07/06/2023 04:46:09 PM,41.779477279,-87.703151446,"(41.779477279, -87.703151446)",44,21867,64,344,6,58,13,276
12346824,JE207145,12/24/2020 03:00:00 PM,002XX W 37TH ST,1751,OFFENSE INVOLVING CHILDREN,CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,APARTMENT,false,true,0915,009,3,34,17,,,2020,04/23/2021 04:51:47 PM,,,,,,,,,,,
12131191,JD327087,08/10/2020 11:00:00 AM,015XX S HAMLIN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,1014,010,24,29,08B,1151295,1892195,2020,08/17/2020 03:50:01 PM,41.860066967,-87.720117178,"(41.860066967, -87.720117178)",36,21569,30,33,14,57,21,156
12013741,JD190926,03/20/2020 03:30:00 AM,062XX S DR MARTIN LUTHER KING JR DR,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0313,003,20,42,14,1179993,1863678,2020,03/27/2020 03:48:50 PM,41.781203314,-87.615649592,"(41.781203314, -87.615649592)",53,22260,7,404,4,60,18,251
12015120,JD192042,03/20/2020 09:00:00 PM,017XX E 83RD ST,0460,BATTERY,SIMPLE,RESIDENCE - YARD (FRONT / BACK),false,true,0412,004,8,45,08B,1189161,1850288,2020,03/27/2020 03:48:50 PM,41.744245112,-87.582466725,"(41.744245112, -87.582466725)",9,21202,41,431,35,25,19,240
12015159,JD192549,03/21/2020 04:28:00 PM,047XX W ADDISON ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,1731,017,30,15,11,1144251,1923517,2020,03/28/2020 03:49:09 PM,41.94615313,-87.745185825,"(41.94615313, -87.745185825)",25,22618,15,139,21,21,1,25
12015001,JD191822,03/21/2020 07:00:00 AM,036XX S MICHIGAN AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,0212,002,3,35,08B,1177787,1881111,2020,03/28/2020 03:49:09 PM,41.829091287,-87.623209136,"(41.829091287, -87.623209136)",12,4301,1,446,9,36,24,102
12014351,JD191757,03/21/2020 01:30:00 AM,011XX S RICHMOND ST,1310,CRIMINAL DAMAGE,TO PROPERTY,SIDEWALK,false,true,1135,011,28,29,14,1156864,1894979,2020,03/28/2020 03:49:09 PM,41.867595589,-87.69959933,"(41.867595589, -87.69959933)",11,21184,30,35,23,28,16,146
12131200,JD327221,08/10/2020 01:00:00 PM,019XX W FARGO AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2424,024,49,1,07,1161876,1949332,2020,08/17/2020 03:50:01 PM,42.016640344,-87.679677859,"(42.016640344, -87.679677859)",3,21853,10,52,5,9,11,33
12131927,JD327028,08/10/2020 01:00:00 AM,008XX E 46TH ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,false,false,0221,002,4,39,26,1182577,1874691,2020,08/17/2020 03:50:01 PM,41.811364344,-87.605834495,"(41.811364344, -87.605834495)",1,4301,5,398,10,36,24,114
12132982,JD328722,08/10/2020 02:00:00 AM,0000X W HURON ST,0610,BURGLARY,FORCIBLE ENTRY,OTHER (SPECIFY),false,false,1832,018,2,8,05,1175614,1905055,2020,08/17/2020 03:50:01 PM,41.89484426,-87.630462495,"(41.89484426, -87.630462495)",22,4446,37,670,11,55,14,72
12019378,JD196925,03/13/2020 01:47:00 PM,028XX W LOGAN BLVD,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,1411,014,32,22,06,,,2020,03/29/2020 03:45:26 PM,,,,,,,,,,,
12015365,JD192764,03/22/2020 10:00:00 AM,005XX W 45TH PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0925,009,11,61,07,1173554,1874750,2020,03/29/2020 03:45:26 PM,41.811731082,-87.638928321,"(41.811731082, -87.638928321)",26,14924,59,707,48,37,23,106
12015534,JD192888,03/22/2020 06:24:00 PM,039XX S LA SALLE ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,true,false,0213,002,3,37,24,1176051,1879069,2020,03/29/2020 03:45:26 PM,41.823527068,-87.629639751,"(41.823527068, -87.629639751)",12,14924,3,189,9,37,24,102
12015425,JD192809,03/22/2020 04:30:00 PM,010XX W THORNDALE AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,2433,024,48,77,08B,1168005,1939697,2020,03/29/2020 03:45:26 PM,41.990071109,-87.657404814,"(41.990071109, -87.657404814)",40,4451,76,213,16,14,2,42
12346450,JE206771,12/07/2020 12:00:00 AM,007XX S CLARK ST,1110,DECEPTIVE PRACTICE,BOGUS CHECK,CONVENIENCE STORE,false,false,0123,001,4,32,11,,,2020,04/23/2021 04:51:47 PM,,,,,,,,,,,
12131384,JD326940,08/10/2020 08:04:00 AM,004XX N CENTRAL PARK BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - PORCH / HALLWAY,false,true,1122,011,27,23,14,1152182,1902745,2020,08/17/2020 03:50:01 PM,41.888999889,-87.716582946,"(41.888999889, -87.716582946)",41,21572,24,584,46,30,16,86
12018778,JD195928,03/21/2020 10:05:00 PM,019XX E 73RD PL,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,0333,003,7,43,11,,,2020,03/28/2020 03:49:09 PM,,,,,,,,,,,
12015213,JD192633,03/21/2020 09:00:00 PM,010XX N CAMPBELL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1212,012,26,24,14,1159551,1906739,2020,03/28/2020 03:49:09 PM,41.899811237,-87.689410946,"(41.899811237, -87.689410946)",24,21560,25,542,49,4,15,64
12015443,JD192506,03/21/2020 11:40:00 PM,074XX N WINCHESTER AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,2424,024,49,1,11,,,2020,03/28/2020 03:49:09 PM,,,,,,,,,,,
12136809,JD333420,08/10/2020 12:54:00 PM,006XX S PLYMOUTH CT,0890,THEFT,FROM BUILDING,APARTMENT,false,false,0123,001,4,32,06,,,2020,08/17/2020 03:50:01 PM,,,,,,,,,,,
12016026,JD193555,03/23/2020 04:00:00 PM,048XX W KINZIE ST,0890,THEFT,FROM BUILDING,APARTMENT,false,false,1532,015,28,25,06,1144062,1902290,2020,03/30/2020 03:51:28 PM,41.887907597,-87.746414499,"(41.887907597, -87.746414499)",11,22216,26,695,23,32,25,81
12016100,JD193591,03/23/2020 08:15:00 PM,005XX N MILWAUKEE AVE,0330,ROBBERY,AGGRAVATED,CTA TRAIN,false,false,1214,012,27,24,03,1170867,1903766,2020,03/30/2020 03:51:28 PM,41.891412551,-87.647934597,"(41.891412551, -87.647934597)",41,22620,25,522,46,49,15,76
12131060,JD327043,08/10/2020 04:00:00 AM,0000X W HURON ST,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,1832,018,2,8,05,1175614,1905055,2020,08/17/2020 03:50:01 PM,41.89484426,-87.630462495,"(41.89484426, -87.630462495)",22,4446,37,670,11,55,14,72
12015485,JD192904,03/22/2020 07:12:00 PM,067XX S OGLESBY AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,0331,003,5,43,08A,1192924,1860831,2020,03/29/2020 03:45:26 PM,41.773085006,-87.568335406,"(41.773085006, -87.568335406)",32,22538,39,134,33,24,18,262
12243262,JD456944,12/12/2020 10:30:00 AM,063XX N CLAREMONT AVE,0560,ASSAULT,SIMPLE,RESIDENCE - PORCH / HALLWAY,false,false,2413,024,50,2,08A,1159496,1942115,2020,12/19/2020 03:48:35 PM,41.996886211,-87.688635592,"(41.996886211, -87.688635592)",42,4450,20,53,27,50,11,52
12015716,JD193166,03/22/2020 11:00:00 PM,030XX W JACKSON BLVD,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,CHA APARTMENT,false,false,1124,011,28,27,26,1155953,1898528,2020,03/29/2020 03:45:26 PM,41.877352817,-87.702848073,"(41.877352817, -87.702848073)",11,21184,28,737,23,28,16,123
12017862,JD195398,03/09/2020 07:00:00 AM,003XX S WHIPPLE ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,false,1124,011,28,27,26,1156098,1898340,2020,03/29/2020 03:43:48 PM,41.876834002,-87.702320746,"(41.876834002, -87.702320746)",11,21184,28,737,23,28,16,123
12248282,JD462567,12/08/2020 10:30:00 AM,057XX N MAGNOLIA AVE,0810,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,false,false,2013,020,48,77,06,,,2020,12/19/2020 03:48:35 PM,,,,,,,,,,,
