ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards,Boundaries - ZIP Codes,Police Districts,Police Beats
11042125,JA376558,12/16/2011 12:00:00 AM,003XX W 64TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,HOSPITAL BUILDING/GROUNDS,false,false,0722,007,20,68,11,,,2011,08/05/2017 03:50:08 PM,,,,,,,,,,,
11042582,JA377037,01/01/2011 12:01:00 AM,054XX S CALIFORNIA AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,APARTMENT,true,true,0923,009,14,63,02,,,2011,08/13/2017 03:50:54 PM,,,,,,,,,,,
11648822,JC216887,12/13/2011 12:00:00 AM,115XX S MARSHFIELD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,ATHLETIC CLUB,false,false,2234,022,34,75,11,,,2011,04/09/2019 04:24:58 PM,,,,,,,,,,,
10985237,JA311015,06/27/2011 12:00:00 AM,004XX E SOUTH WATER ST,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,false,true,0114,001,42,32,02,,,2011,04/10/2019 04:14:14 PM,,,,,,,,,,,
11047839,JA382325,07/13/2011 09:00:00 PM,002XX E ONTARIO ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,1834,018,42,8,11,,,2011,08/09/2017 03:51:49 PM,,,,,,,,,,,
11033829,JA366883,08/01/2011 03:00:00 PM,016XX W 106TH ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,false,false,2212,022,19,72,11,,,2011,07/29/2017 03:56:00 PM,,,,,,,,,,,
11231298,JB152871,01/01/2011 10:00:00 AM,080XX S VERNON AVE,1195,DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,RESIDENCE,false,false,0631,006,6,44,11,,,2011,02/16/2018 03:53:11 PM,,,,,,,,,,,
11656027,JC225803,03/01/2011 09:00:00 AM,071XX S INDIANA AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,0323,003,6,69,11,,,2011,04/16/2019 04:21:50 PM,,,,,,,,,,,
11238816,JB162955,05/01/2011 12:01:00 AM,022XX W ROSCOE ST,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,false,true,1921,019,32,5,02,,,2011,02/24/2018 03:54:24 PM,,,,,,,,,,,
11239610,JB164049,06/01/2011 10:00:00 AM,029XX N TROY ST,1261,DECEPTIVE PRACTICE,UNAUTHORIZED VIDEOTAPING,RESIDENCE,false,true,1411,014,35,21,11,,,2011,02/25/2018 03:51:49 PM,,,,,,,,,,,
