ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards,Boundaries - ZIP Codes,Police Districts,Police Beats
11250480,JB177844,01/01/2012 12:01:00 AM,066XX S MAY ST,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,false,false,0724,007,17,68,17,,,2012,03/09/2018 03:55:02 PM,,,,,,,,,,,
11630474,JC193929,02/21/2012 09:50:00 AM,023XX W FULLERTON AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,1432,014,1,22,11,,,2012,03/22/2019 04:21:33 PM,,,,,,,,,,,
11632296,JC196628,01/02/2012 09:00:00 AM,049XX S DREXEL BLVD,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,false,false,0223,002,4,39,11,,,2012,03/24/2019 04:07:05 PM,,,,,,,,,,,
11635495,JC200140,08/01/2012 09:55:00 AM,098XX S DAMEN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,2213,022,19,72,11,,,2012,03/27/2019 04:10:11 PM,,,,,,,,,,,
11638149,JC203751,05/06/2012 01:00:00 PM,080XX S ARTESIAN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0835,008,18,70,11,,,2012,03/29/2019 04:12:07 PM,,,,,,,,,,,
11637761,JC202740,12/01/2012 11:05:00 AM,077XX S CHAPPEL AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,0414,004,8,43,11,,,2012,03/29/2019 04:12:07 PM,,,,,,,,,,,
11636624,JC201111,06/01/2012 07:40:00 PM,083XX S Vernon Ave,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,0632,006,6,44,11,,,2012,03/28/2019 04:07:08 PM,,,,,,,,,,,
11638749,JC204185,07/01/2012 12:00:00 AM,074XX S EUCLID PKWY,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0333,003,8,43,11,,,2012,03/30/2019 04:05:30 PM,,,,,,,,,,,
10632027,HZ384647,12/20/2012 09:00:00 AM,092XX S COLFAX AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,false,false,0423,004,7,48,11,,,2012,08/10/2016 03:55:25 PM,,,,,,,,,,,
10632229,HZ384071,01/01/2012 12:01:00 AM,082XX S LANGLEY AVE,1544,SEX OFFENSE,SEXUAL EXPLOITATION OF A CHILD,RESIDENCE,false,true,0631,006,6,44,17,,,2012,08/10/2016 03:55:25 PM,,,,,,,,,,,
11014998,JA344823,09/01/2012 12:00:00 PM,108XX S WALLACE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,false,false,2233,022,34,49,11,,,2012,07/13/2017 03:53:17 PM,,,,,,,,,,,
11016190,JA346130,12/12/2012 12:00:00 AM,028XX W JACKSON BLVD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1124,011,2,27,11,,,2012,07/14/2017 03:52:35 PM,,,,,,,,,,,
11016533,JA325166,04/14/2012 12:00:00 AM,028XX W 25TH PL,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,true,1033,010,12,30,02,,,2012,07/14/2017 03:52:35 PM,,,,,,,,,,,
11261558,JB192980,10/15/2012 03:00:00 PM,086XX S MANISTEE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0423,004,7,46,11,,,2012,03/21/2018 04:01:31 PM,,,,,,,,,,,
11057963,JA395116,11/10/2012 12:00:00 PM,025XX W LITHUANIAN PLAZA CT,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0832,008,15,66,11,,,2012,08/18/2017 03:50:53 PM,,,,,,,,,,,
11019965,JA350628,07/15/2012 07:30:00 AM,066XX S GREENWOOD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,0321,003,5,42,11,,,2012,07/17/2017 03:54:55 PM,,,,,,,,,,,
11020627,JA351423,09/28/2012 05:00:00 AM,059XX S ASHLAND AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,OTHER,false,false,0714,007,15,67,11,,,2012,07/18/2017 03:52:43 PM,,,,,,,,,,,
10345866,HY536923,03/21/2012 12:00:00 AM,014XX S TRUMBULL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1021,010,24,29,08B,,,2012,07/21/2017 03:52:41 PM,,,,,,,,,,,
11644836,JC211509,12/01/2012 08:25:00 AM,047XX S ST LAWRENCE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,0223,002,4,38,11,,,2012,04/05/2019 04:07:16 PM,,,,,,,,,,,
10816168,JA115913,05/04/2012 10:00:00 AM,066XX S HERMITAGE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0725,007,15,67,11,,,2012,01/15/2017 03:52:12 PM,,,,,,,,,,,
11063557,JA401905,02/01/2012 07:00:00 AM,001XX N MAYFIELD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1512,015,29,25,11,,,2012,08/23/2017 03:57:11 PM,,,,,,,,,,,
11027362,JA358760,07/13/2012 09:00:00 AM,051XX S LAWLER AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0814,008,23,56,11,,,2012,07/23/2017 03:50:19 PM,,,,,,,,,,,
11270240,JB203998,05/31/2012 10:00:00 AM,022XX W 71ST ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0832,008,17,66,11,,,2012,03/30/2018 03:53:14 PM,,,,,,,,,,,
11276264,JB211490,01/01/2012 12:01:00 AM,023XX N HARDING AVE,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,false,true,2525,025,35,22,17,,,2012,12/19/2018 04:12:58 PM,,,,,,,,,,,
11280039,JB217102,08/01/2012 02:00:00 PM,011XX W 19TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1235,012,25,31,11,,,2012,04/10/2018 03:52:52 PM,,,,,,,,,,,
11712085,JC293412,12/10/2012 12:00:00 PM,090XX S DAUPHIN AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,false,false,0633,006,8,44,11,,,2012,06/06/2019 04:10:57 PM,,,,,,,,,,,
11217285,JB133790,07/02/2012 12:01:00 AM,021XX N KENNETH AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,APARTMENT,true,true,2522,025,31,20,02,,,2012,04/12/2018 03:55:17 PM,,,,,,,,,,,
11282179,JB218413,01/01/2012 12:01:00 AM,016XX N MAPLEWOOD AVE,1752,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,false,true,1434,014,1,24,17,,,2012,04/11/2020 03:46:35 PM,,,,,,,,,,,
12016620,JD194057,02/12/2012 12:00:00 PM,051XX W LE MOYNE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,2533,025,37,25,11,,,2012,03/25/2020 03:47:29 PM,,,,,,,,,,,
11710839,JC291865,05/20/2012 03:00:00 PM,024XX W BELMONT AVE,0890,THEFT,FROM BUILDING,POLICE FACILITY/VEH PARKING LOT,false,false,1921,019,47,5,06,,,2012,06/05/2019 04:18:59 PM,,,,,,,,,,,
11710889,JC291935,01/01/2012 12:00:00 AM,092XX S LOOMIS ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,2222,022,21,73,11,,,2012,06/05/2019 04:18:59 PM,,,,,,,,,,,
10476145,HZ215265,03/01/2012 09:00:00 AM,049XX W FOSTER AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,false,false,1623,016,45,12,11,,,2012,04/07/2016 03:51:20 PM,,,,,,,,,,,
10899600,JA211003,12/01/2012 09:00:00 AM,006XX E 103RD PL,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0512,005,9,49,11,,,2012,04/04/2017 03:54:55 PM,,,,,,,,,,,
11287123,JB225834,01/16/2012 10:55:00 AM,118XX S EMERALD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,0524,005,34,53,11,,,2012,04/17/2018 04:02:28 PM,,,,,,,,,,,
10732817,HV584502,12/01/2012 12:00:00 PM,008XX S KARLOV AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),OTHER,true,false,1132,011,24,26,18,,,2012,04/04/2017 03:51:56 PM,,,,,,,,,,,
11290732,JB231241,03/01/2012 09:00:00 AM,020XX W FERDINAND ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,OTHER,false,false,1221,012,26,24,26,,,2012,04/21/2018 03:49:32 PM,,,,,,,,,,,
10909849,JA222616,01/01/2012 12:01:00 AM,017XX W NORTH SHORE AVE,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,false,true,2432,024,49,1,02,,,2012,10/20/2019 03:56:02 PM,,,,,,,,,,,
10993979,JA321146,03/03/2012 09:00:00 PM,017XX W 48TH ST,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,false,true,0931,009,20,61,02,,,2012,06/25/2017 03:51:18 PM,,,,,,,,,,,
10887376,HV321128,06/06/2012 08:20:00 AM,068XX S CALUMET AVE,143C,WEAPONS VIOLATION,UNLAWFUL POSS AMMUNITION,RESIDENCE,false,false,0322,003,20,69,15,,,2012,06/27/2017 03:51:21 PM,,,,,,,,,,,
10908069,JA220637,11/01/2012 12:00:00 AM,073XX S RIDGELAND AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,0324,003,8,43,11,,,2012,04/12/2017 03:51:40 PM,,,,,,,,,,,
10911160,JA222921,11/01/2012 10:05:00 PM,0000X S STATE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,0112,001,42,32,11,,,2012,04/14/2017 03:50:04 PM,,,,,,,,,,,
10915798,JA229361,06/02/2012 12:00:00 PM,006XX W 65TH ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,false,false,0723,007,20,68,11,,,2012,04/19/2017 03:53:51 PM,,,,,,,,,,,
10917081,HV229943,04/05/2012 10:10:00 PM,061XX S ASHLAND AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,0714,007,15,67,16,,,2012,04/22/2017 03:50:43 PM,,,,,,,,,,,
10887416,HV321072,06/06/2012 06:00:00 AM,006XX E 60TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,false,false,0313,003,20,42,15,,,2012,06/28/2017 03:55:12 PM,,,,,,,,,,,
11714698,JC296472,07/01/2012 12:00:00 AM,066XX S KIMBARK AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,0321,003,5,42,11,,,2012,06/08/2019 04:23:53 PM,,,,,,,,,,,
12136381,JD333227,08/15/2012 08:12:00 PM,038XX W 26TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,BANK,false,false,1013,010,22,30,11,,,2012,08/16/2020 03:50:14 PM,,,,,,,,,,,
10920242,JA233486,01/13/2012 08:00:00 PM,021XX S ALBANY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1022,010,24,30,08B,,,2012,04/22/2017 03:52:16 PM,,,,,,,,,,,
10920437,JA233595,01/01/2012 09:00:00 AM,105XX S MARYLAND AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0512,005,9,50,11,,,2012,04/22/2017 03:52:16 PM,,,,,,,,,,,
10922141,JA236123,12/27/2012 12:00:00 PM,060XX S ARTESIAN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0825,008,15,66,11,,,2012,04/24/2017 03:57:11 PM,,,,,,,,,,,
10846272,JA145626,08/09/2012 12:00:00 AM,057XX W ADDISON ST,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,true,1633,016,38,15,02,,,2012,04/28/2017 03:54:57 PM,,,,,,,,,,,
10928253,JA241826,01/01/2012 12:00:00 AM,052XX S DAMEN AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,true,0932,009,16,61,20,,,2012,06/04/2018 03:57:40 PM,,,,,,,,,,,
10928088,JA242593,01/10/2012 12:00:00 PM,089XX S ESSEX AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0423,004,7,48,11,,,2012,04/29/2017 03:49:38 PM,,,,,,,,,,,
10928248,JA242831,07/01/2012 12:01:00 AM,0000X W POLK ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,false,false,0123,001,2,32,11,,,2012,04/29/2017 03:49:38 PM,,,,,,,,,,,
10928464,JA242180,07/30/2012 11:05:00 AM,027XX W 84TH PL,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,false,false,0835,008,18,70,11,,,2012,04/29/2017 03:49:38 PM,,,,,,,,,,,
10928481,JA242205,08/23/2012 02:50:00 PM,004XX E 89TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,0633,006,6,44,11,,,2012,04/29/2017 03:49:38 PM,,,,,,,,,,,
10929324,JA243768,06/01/2012 04:50:00 PM,040XX N CENTRAL PARK AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,1723,017,33,16,11,,,2012,04/30/2017 03:50:43 PM,,,,,,,,,,,
10932596,JA248512,03/30/2012 12:00:00 AM,017XX N MONITOR AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,2531,025,29,25,11,,,2012,05/03/2017 03:53:47 PM,,,,,,,,,,,
10933397,JA249337,01/01/2012 01:30:00 PM,002XX E 55TH PL,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,0231,002,20,40,11,,,2012,05/04/2017 03:57:25 PM,,,,,,,,,,,
10934644,JA249995,02/09/2012 09:25:00 PM,003XX E 60TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,0311,003,20,40,11,,,2012,05/05/2017 03:50:30 PM,,,,,,,,,,,
10887619,HV299689,05/23/2012 02:00:00 PM,0000X W 114TH PL,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,0522,005,34,49,18,,,2012,07/01/2017 03:45:46 PM,,,,,,,,,,,
10935876,JA252262,02/14/2012 07:35:00 PM,066XX S CHAMPLAIN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,0321,003,20,42,11,,,2012,05/06/2017 03:51:13 PM,,,,,,,,,,,
10939463,JA257009,10/09/2012 09:00:00 AM,038XX W 84TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0834,008,18,70,11,,,2012,05/10/2017 03:57:19 PM,,,,,,,,,,,
10939525,JA256744,01/17/2012 12:01:00 AM,075XX S VERNON AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0624,006,6,69,11,,,2012,05/10/2017 03:57:19 PM,,,,,,,,,,,
10939621,JA256842,11/01/2012 09:00:00 AM,054XX S PRINCETON AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,false,false,0935,009,3,37,11,,,2012,05/10/2017 03:57:19 PM,,,,,,,,,,,
10946749,JA266130,02/01/2012 08:00:00 AM,117XX S WALLACE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0524,005,34,53,11,,,2012,05/17/2017 03:52:49 PM,,,,,,,,,,,
10952322,JA272395,02/01/2012 11:55:00 PM,026XX W MONROE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,1125,011,2,27,11,,,2012,05/21/2017 03:55:34 PM,,,,,,,,,,,
11868122,JC481272,10/21/2012 05:10:00 PM,081XX S chappel ave,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,0414,004,8,46,11,,,2012,10/22/2019 04:09:46 PM,,,,,,,,,,,
11713235,JC294911,03/08/2012 09:00:00 AM,014XX E 53RD ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,BANK,false,false,0234,002,5,41,11,,,2012,06/07/2019 04:05:48 PM,,,,,,,,,,,
10956643,JA277448,05/01/2012 12:00:00 PM,102XX S YATES AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0431,004,10,51,11,,,2012,05/25/2017 03:51:51 PM,,,,,,,,,,,
10957919,JA278246,03/20/2012 04:10:00 PM,007XX N LECLAIRE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,1531,015,28,25,11,,,2012,05/26/2017 03:49:56 PM,,,,,,,,,,,
10962754,JA283719,10/10/2012 12:00:00 AM,014XX W 71ST ST,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,true,0734,007,17,67,02,,,2012,05/31/2017 03:53:27 PM,,,,,,,,,,,
10964985,JA287577,05/01/2012 01:00:00 AM,0000X W MONROE ST,1140,DECEPTIVE PRACTICE,EMBEZZLEMENT,COMMERCIAL / BUSINESS OFFICE,false,false,0112,001,42,32,12,,,2012,06/01/2017 03:53:40 PM,,,,,,,,,,,
10965670,JA287512,05/31/2012 11:05:00 AM,029XX S MICHIGAN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,0133,001,2,35,11,,,2012,06/02/2017 03:54:37 PM,,,,,,,,,,,
